vin,driver_id,start_timestamp,end_timestamp,daily_rate,region
TRFZTHZC,DRV_6009,1388965885,1400023844,4941.87,South-West
FDTPHXR9,DRV_8063,1075008173,1075987812,4111.69,North-West
WR7MBZ5C,DRV_5743,1097922754,1098640795,525.13,South-East
5G5FJD5M,DRV_9059,1529444254,1540463130,3832.23,East
JG2CNJHP,DRV_5508,,1003654589,4044.44,West
4ZLHY2B0,DRV_0855,1576517709,1580737320,904.17,Central
T2QHN1QX,DRV_8505,1355933845,1368871979,2149.81,Overseas
LA0DI2C1,DRV_2514,967119337,975667831,3866.0,South-West
0XM22NRY,DRV_2062,1241692126,1254424635,3487.52,Central
26ZXI9QI,DRV_3838,1410377323,,3710.34,North
DLRYE89F,DRV_8891,998479370,1011602919,3878.41,West
XF91F96X,DRV_7676,1171017111,1176837109,4449.93,West
IB7LWPJO,DRV_3833,1292042183,1303824902,1403.7,South-West
,DRV_2680,1103461613,966477063,4364.62,South-West
NC41J6RW,DRV_8006,1480836855,1491037726,2220.87,North-East
BXXA3389,DRV_9593,1259097733,1272644596,1067.63,East
TINEWKZU,DRV_4640,1252302790,,3301.74,South-East
GOCQ5S6Q,DRV_1747,986590766,992257620,4895.8,Central
DEEEFAVE,DRV_7223,1039197083,1054305375,3994.43,South-East
12DZOD7C,DRV_1785,1482489001,1496966257,2016.74,South-West
C19S3496,DRV_8226,985711421,986886952,986.27,South-East
082M5DA0,DRV_5746,1079199972,1081791972,2535.27,Overseas
P1E6K6Z9,DRV_6386,1093523146,1106230792,1572.75,West
8UJWURNT,DRV_6849,1640552185,1644331627,1427.91,South-West
IBU4FMPK,DRV_0493,981725315,982367070,3509.23,East
NRAXZUGF,DRV_6602,1533647117,1543182880,3119.6,North-West
18UKIEUT,DRV_6921,1242881104,,1545.26,North-West
JY5BSW6F,DRV_1945,1542500955,1550150201,4049.38,South
FWHVHYLX,DRV_1950,1350821614,1364830832,2549.44,South-East
Z86IOSA6,DRV_8664,1457473670,1457684201,3924.77,South
AZ6O4Y1B,DRV_6082,1559048831,1570391797,1389.23,Central
IJEJMS73,DRV_5901,1216979110,1231957283,4823.39,East
CO39VCYR,DRV_0541,1282174254,1291595086,2593.95,North-West
XRKUOA1N,DRV_9038,1321998559,1328655663,4505.54,Central
AB,DRV_7556,1669337029,1671929029,1067.85,South
CM8JJ6AV,DRV_5226,1636954364,1644289661,2256.61,South
GTNOBC2F,DRV_1368,1376928312,1380671882,4848.4,North-West
YPUA2SJ9,DRV_6959,1618789342,1620266572,686.85,West
DN6BFHYH,DRV_2039,1298366518,1300759027,3636.8,East
2VAADVER,DRV_2195,1007328989,,1721.65,South
SXZ0302J,DRV_7632,1063390107,1077928651,1773.76,South-West
HVFPXX60,DRV_9754,1626695135,1627544238,2788.64,Central
C1SSMBW8,DRV_3150,1144485139,,3407.06,North-East
FD2H08YU,DRV_9525,1454024322,1468143428,4277.94,South-East
38AYIX6X,DRV_2890,1004012002,1009467677,612.11,South-East
IFFAJX39,DRV_3753,1443242603,1452836229,3700.01,North
9VD6HAW6,DRV_4901,1201701107,1204293107,230.16,Overseas
88IFJI16,DRV_0724,1344882892,,431.5,East
RPNKGD8A,DRV_5713,977745646,986232742,2390.28,East
QNE2S9JZ,DRV_6226,,1149745393,1648.52,North-West
ARLW3MG2,DRV_2756,1617547084,,2497.58,Overseas
PU3XD5EX,DRV_2089,1450182239,1459529835,1445.6,West
8ZI9VCCM,DRV_7561,1447737607,1457413574,3576.5,West
6AQYCVF7,DRV_4186,1137370761,1151912966,412.33,North-West
JA352EPR,DRV_3918,1258848784,1273985019,504.27,South-West
DAV8LUG5,DRV_3076,1266870492,,1272.89,North
RX6TP9QO,DRV_1697,1473275307,1477113816,1367.93,South-East
TYDMKPV3,DRV_6604,1301054775,1309137351,3423.37,North-West
QJLUUJMI,DRV_0831,1672740373,,1644.92,South-East
OZCYWD14,DRV_9091,1679210875,,3351.85,North-East
VQ0GM9ID,DRV_5855,1187918461,1185473307,1109.32,North-East
XW4WYRW3,DRV_8385,1526365096,1540736833,1786.54,North-West
2P453ALH,DRV_0724,1642281855,1654272668,531.97,Central
S3XFM53V,DRV_8889,1585389026,1588960358,1961.41,South-West
7EH7YL7X,DRV_6123,1295561311,1306840964,1169.81,Central
5E1HQBDY,DRV_9766,1654247810,1656344753,1111.39,West
,DRV_8981,1164614441,1173621131,515.21,South-East
4WLDY8J1,DRV_9825,01/32/2021,1370898827,3583.42,South-West
P86K18JQ,DRV_2550,1213163462,1226725587,2367.86,North
NXP906GN,DRV_2030,1472659580,1475251580,3040.48,Central
FBUJ6VUI,DRV_4716,974057031,988799195,4621.23,North
G60OOUCY,DRV_9833,968108163,978159190,947.21,South-West
TTYFQW97,DRV_5034,1323348105,1327875691,4404.78,North-West
GTG0P3Y4,DRV_3764,1057437997,1066844224,2194.1,North-West
24TIGF3F,N/A,1647038307,1649630307,2034.94,South
ILRIOU3W,DRV_2270,2022-13-01,1340434910,321.96,South
WBZ8W8A5,DRV_8297,1151612810,,2980.28,North
V91UHXLX,DRV_2111,1472280139,1485274472,4561.85,West
3BS7KCTV,DRV_8231,1493074762,1499820371,4403.01,North-East
DHTF1RXG,DRV_7621,1344576006,1347168006,"3,504.22",South
8QAQX9V3,DRV_3652,1033474658,1047564007,301.02,North-West
H8OXENQ7,DRV_7388,1291915392,1296318048,748.32,West
ZP2YVEKY,DRV_9989,1207448584,1217207945,3756.68,Overseas
5SBUARS5,DRV_7059,1393652826,1404614693,2933.77,Overseas
S4S2NEMK,,1298113974,1300705974,2656.37,South-East
EYRYNZ0J,DRV_8447,1026530064,1030670085,4969.89,Overseas
6NSCUIEC,DRV_6082,1624673670,,2635.43,West
OZGNNXZ6,DRV_6291,1166382810,1181919515,3102.05,North
SN9MD8X0,DRV_8729,1585280126,1591969651,4474.5,East
60KXNZHP,DRV_9478,1296526453,1311004654,2144.89,Central
AB,DRV_8244,1294105796,1296697796,2271.13,South-West
D6CVIUDP,DRV_3399,1013056330,1026742471,3321.24,North-West
OD9GEVGU,DRV_4709,1444203978,1446276523,2355.68,North-East
4YL5DIU3,DRV_3589,1658011850,,2949.82,South-East
716DNGXK,DRV_7121,1253812133,1257009103,623.31,South-West
TAVJRUG6,DRV_0676,1178854593,,4931.93,North
2D49H84P,DRV_4587,1090711250,1099511438,4151.87,Central
4J1OF25S,DRV_2294,1627000911,1636593913,3756.74,South
06L8ZG6M,DRV_1748,1158464851,1172538919,1667.5,South-West
JUAEANLX,DRV_2339,1041575729,1050213449,3390.81,Overseas
ETN7C7UE,DRV_5660,1415118836,1419033426,2592.18,North
8RRT4I7Z,DRV_4949,1297480652,1307701093,4112.7,South-West
LADLWT45,DRV_0316,1516767849,1517789958,4203.54,North
4GKS6R6B,DRV_9346,974717100,,4695.18,South
V5SCQWAJ,DRV_6714,1217718618,,4692.8,South-East
I86MTZHS,DRV_9424,1600821778,,2790.81,West
1ZGNDN0C,DRV_3765,1213349916,1216308847,4492.32,Central
VTPSBDFD,DRV_3409,1391249180,1405036502,749.9,South
C9GP1X1P,DRV_4979,1011570933,1016985593,4613.93,South
KGCIO4UK,DRV_5955,1090034078,1100860067,786.64,North-West
06NTN37F,DRV_8480,1707705544,1711161544,1122.24,South
LJYFCJSK,DRV_3012,1506011510,1521030145,4785.37,West
0HDGAVKB,DRV_9863,1660572643,1662470901,4161.78,Overseas
WRCQLA6M,DRV_0607,1625673794,,1495.19,South-West
YW9ZR1KF,DRV_0871,1367106547,1372609147,2382.9,North-West
Y66M8IRS,DRV_8894,1142612751,1143837753,583.45,East
ZLP4XKAV,DRV_4213,1042565052,1043876907,4079.66,South-East
W9O01E4Z,DRV_8166,1142291939,1152008260,3726.38,South-East
QY0GX662,DRV_1127,1659257729,,3716.43,Central
N/A,DRV_1096,1631928756,1637852994,875.36,North
YUBDLPYA,DRV_5602,1499134504,1499417445,4348.73,West
QBOOQKSC,DRV_2978,1343258270,1345385033,2320.34,South-West
IB3W4WIT,DRV_9987,"Jan 1, 2020",1555424703,2653.07,South
Q3CYBYC4,DRV_9125,1152498698,1159846403,1579.04,Overseas
nan,DRV_8545,1626326747,1630494580,1276.56,West
4561O04J,DRV_8829,984937932,986718137,2169.11,North-East
8F6A17J6,DRV_8778,1620459932,1625112178,659.54,South-East
VAG8OUTE,DRV_0367,1364639360,1367506140,2291.98,Central
RBSSS7KN,DRV_8821,1566538270,,333.91,South-East
AXWE7EXC,DRV_1101,1541381474,1551693101,4132.45,East
G1W75DVQ,DRV_4560,1018778294,,1731.78,Overseas
TLQ4T6F1,DRV_3405,1462153993,1465155960,3564.74,North-West
HAMZVFRF,DRV_3226,1430235376,1444312786,3547.62,North-East
HVKR5ZDI,DRV_6957,1285878463,1298123809,2151.56,Central
5D67A95E,DRV_5296,1517421606,1518885847,2388.67,North-East
6SGCNFJ1,DRV_6047,1132263192,1141878547,3325.71,North-East
U4JMVBJ6,DRV_6464,1182128699,1194052748,2464.95,West
MWOX5PJT,DRV_6474,1533896772,,3064.01,North
7PRM9943,DRV_8646,1434746069,1440954226,2319.5,Central
UXTQS3Q5,DRV_2941,1583152433,1596378856,4729.03,North-East
7JZC58CU,DRV_8011,1191424718,1197787713,3598.72,Central
Y6ON7QKD,DRV_0481,1287814500,1295664689,3231.65,South-East
5KCMG2K8,DRV_2774,1413548978,1422328720,990.82,North-East
VZAYB201,DRV_1652,1148623750,,3752.5,South
O7DVRYSD,DRV_3925,1389901757,1390607182,3759.05,South
IBHK5FCW,DRV_2620,970957667,973270074,4166.48,West
SUGA7PGD,DRV_4153,1275245530,1276907376,4989.78,North
QRMJL125,DRV_3229,1477825152,1493322210,4887.8,North
0AY5TDRW,DRV_7993,1188068073,1203555575,2559.08,Central
WC0NBAQK,DRV_1021,1195134081,1196885225,4731.69,South-West
UHUKBR3P,DRV_4360,1638303147,1642664568,605.2,Central
KEAIV6ZB,DRV_7553,1526491388,1529947388,1409.16,West
9JVTGRWF,DRV_3318,1182238787,1188919653,4162.3,West
BN6VZTLW,DRV_7277,1611326255,1612047144,4486.97,North
CP22UR4A,DRV_6401,1350357177,1353074239,1241.79,West
SB6ZX7QM,DRV_2393,1499834931,1505418216,3545.61,East
14QKS4TX,DRV_2897,,1039525868,1649.29,South-East
P88528VL,DRV_6740,1294129389,1301098212,506.92,South-West
0TGO5AWL,DRV_7758,1145661681,1152570574,3766.78,North-East
FAF5KCIH,DRV_2258,978382354,982380955,2235.24,South
K7XUJ6AD,DRV_8472,1377731003,1382428421,4904.13,West
45GSL4WN,DRV_4624,1577742885,1592474418,4731.09,West
JU1BP9JS,DRV_4780,1577591627,1586477896,1312.04,North
ZXOZWWBD,DRV_8086,973349769,980086504,860.86,West
8OCUCNRI,DRV_2490,1520476157,1532269505,3904.11,South-East
YH523GGO,DRV_6152,not-a-date,1716701205,1340.44,South
4VCVZPVW,DRV_5497,955173385,958954312,3306.26,East
C0LDJ2QL,DRV_9268,1292862613,,2864.76,South
LY2RKJ2L,DRV_8965,1177950843,1187950611,2640.55,East
XPHX2KBV,DRV_3094,1184379972,1192689361,1651.41,North
WAYTOOLONGVIN123,DRV_6647,992865634,995457634,1346.52,South-East
V9H0DM15,DRV_5509,1473041926,1475633926,2921.41,Overseas
346ZSSJN,DRV_1530,1345149164,1357228661,662.38,West
F32M3XL7,DRV_2131,1567735002,1574696984,1293.24,North-East
QKTM962I,DRV_4691,1431566660,1443600069,3649.93,Central
7AUNZQBI,DRV_8649,1150315330,1152220264,2025.03,East
FTXXZUFZ,DRV_7290,1557739594,1572226911,3270.31,North
SGP3JK8X,DRV_3394,1016086250,1031269615,4314.7,South
90QWHAOB,DRV_5833,1577160453,1578458221,3285.66,North-East
YHYOB4ME,DRV_8771,1148547763,,4183.64,Overseas
YZF5GXP3,DRV_4392,1510679824,1517506852,4276.19,North
QCDWNA2L,DRV_2486,1623809112,1624731926,3352.94,Central
8OICUXT6,DRV_0128,1347640838,1357597262,1984.7,North-East
27JN4AF0,DRV_5987,1342347393,1356049268,2775.75,South-West
CYOL1GGE,DRV_3825,1400055854,1407695611,1419.42,North-East
BZVWAYKO,DRV_2993,1130541353,1143557260,2118.37,Overseas
PGGCBI6Q,DRV_6162,991741586,996056037,3553.4,South-West
AMMDZXC3,DRV_0337,1383043688,,3020.84,South-East
6AJ35S0W,DRV_7236,1178382698,,1575.48,North-East
IY3X18SR,DRV_8112,1395424759,1407212477,2988.34,South-East
C8MDRXB8,DRV_4691,1524245169,1530627165,4839.2,North-West
1QJ2ZIKO,DRV_6342,1227232022,1234030444,3792.8,North-West
3GDHVS41,DRV_0702,1318914949,,2203.8,West
RHZWGLEQ,DRV_6682,1582922146,1595562528,3209.51,North-East
IFMJJSZJ,DRV_1759,1173892410,1187340173,609.05,South
YKI3SBHU,DRV_9842,1556381969,,4975.39,Overseas
OD9GEVGU,DRV_0386,1570467442,1575779014,829.47,North
1ILW9QAN,DRV_8947,1006919218,1008539748,3391.15,South-West
Q0L4ZNRK,DRV_7564,1612257452,,871.56,Overseas
PGI4608O,DRV_9921,1556772690,1557683788,2190.52,North-East
C189VUZ1,DRV_3780,1227987003,1228172173,4974.07,South
XOR5NZTO,DRV_9135,1430914572,1433842787,1128.99,South-East
98VUJUZN,DRV_1382,1401998077,1410356471,2378.81,North
18UKIEUT,DRV_4772,1232018122,1236369066,4403.06,South-East
V5E8TWGE,DRV_7990,1621288780,1631364650,4969.15,South
IBTPOBIP,DRV_1397,1016654998,1019152158,3360.55,North-West
GDOR8Y05,DRV_6183,1343621020,1358539451,3186.29,West
INZVJ1FQ,DRV_1046,975781415,988457147,1219.86,West
8NJF0PKB,DRV_9776,1478728873,1481906300,1859.39,North
5U7906NW,DRV_1545,1190715501,1193042963,1945.78,South-East
6YS445GD,DRV_4910,1033177113,1039644627,4880.98,North
E5C9SASJ,DRV_7235,1313678487,1318587377,2131.12,North-West
ELTNUK65,DRV_7959,1421607402,1436011041,2367.7,North
KC9JKPFI,DRV_5179,961528755,976061086,4855.53,North-East
CAZSCGX5,DRV_7221,1083957575,1091401858,498.8,North-East
3CZV2M08,DRV_8525,1452123910,1458360962,4775.32,South-East
6SRP7B4H,DRV_7793,1489413051,1494768964,4965.98,Central
1RIZK7C5,DRV_8332,962836358,974548524,3778.58,North-West
IA4JNN9N,DRV_9155,1584444121,1589007658,895.85,North
7AGYHCWZ,DRV_1578,1022865053,1025689891,3428.87,South
1E5J7O6R,DRV_3825,1243113587,,4861.62,South-East
ECF61J3I,DRV_0919,1598313140,1609208387,3670.81,North-East
SD23BC2U,DRV_0260,973171671,980220995,1215.32,North
CYL94NXI,DRV_1108,1655424592,1659415259,1315.78,Central
L7GF06SY,DRV_5739,1197928499,,3517.89,North-West
V4PSV8JS,DRV_4878,1503113104,1507887408,4676.49,South
5CUEY659,DRV_6962,1219571583,1230441706,4108.16,West
TJDU6J35,DRV_9338,1436891978,1451044211,4974.79,South-East
VAY7OKYT,DRV_9627,1276850149,1290824769,1657.51,South-West
ONRRLRNR,DRV_4210,1096211480,1097397904,546.87,Overseas
7DT6V9N3,DRV_8003,1495401233,1508944585,1037.14,North-West
TLXLZS49,DRV_2218,1406354135,1413739867,2831.12,South-East
S1YQ6T0O,DRV_2053,,1467565203,559.79,Overseas
WCDPI2EY,DRV_1724,1177786141,1190298033,3364.78,South-West
NPE6SWYU,DRV_6271,1205237431,,3384.98,South-East
WY61FIVO,DRV_1987,1371902820,1375211190,2724.36,Central
Z7M4AKGX,DRV_5315,1196394797,1211688879,1687.96,South
KAB4RT3K,DRV_0105,1279359310,1293912875,3628.16,North-East
3RRLPIZC,DRV_0873,1323526833,1329816616,3777.17,South
CIN1ULA0,DRV_3145,1641477107,1647333772,2790.5,West
KVZK75J9,DRV_0218,1168645377,1178063008,4771.68,North-East
FWVR99LS,DRV_0204,1649485780,,603.37,North-West
8LCHAPOR,DRV_5749,1294747764,1303897184,763.44,North-West
IIIIIIII,DRV_0443,1600430736,1610192659,759.91,Central
D4ZYP88M,DRV_2508,988466856,993532650,3176.42,East
1KDK2YWF,DRV_8160,1207340341,,2520.77,North
4QEQI27X,DRV_4659,1334391527,1341031057,992.8,South-East
TM7XL8WQ,DRV_1629,1475148111,1480560407,3833.18,North-East
U0D7FSG0,DRV_2245,1639931380,1653012202,2844.12,North
AMTNGYL6,DRV_6497,1160056439,1166751736,3983.86,South-East
J5CXCPL9,DRV_6280,1214277832,1220757629,1222.84,North-West
1YKVUBF9,DRV_4625,1107244308,1118291499,4924.32,South-East
CU1W3BQ8,DRV_0884,1319911761,1324553332,905.25,Central
JOYSJ8OY,DRV_3242,1222068153,1226538628,524.52,South-West
OQX8PLPT,DRV_4784,1249371321,,2457.98,Central
C7R77KWK,DRV_2261,1447638151,1459697932,2055.97,North-West
BHPA95JE,DRV_9781,1635847399,1649784366,3664.6,South-East
WNGQOHOA,DRV_6172,1596748179,1610825719,1108.91,South-East
QJEOLQEA,DRV_7971,1577027581,1583976318,1674.11,South-East
51MO6WO2,DRV_9585,1399156307,1404282733,2665.72,Central
7SZPF9S9,DRV_7112,997051490,1005342248,4048.32,North
LTEDJR8S,DRV_6750,1394631754,1398100226,2896.07,West
3PRTJXHP,DRV_9970,1594633455,1602064767,2450.33,North-West
IZ31YRUJ,DRV_5047,1571046427,1578528987,799.59,North-East
VCMGJVC2,DRV_1366,1454532193,1466501994,1000.89,Central
ROSZHX14,DRV_8445,1271482325,1273959944,1433.56,North-East
XAGI30CN,DRV_5456,1247391605,1254523956,2048.8,East
Q23AMWQD,DRV_4807,1338731231,1352818238,342.51,West
BHKM93W8,DRV_4125,1038201140,1051241130,4330.44,East
609Q1OZE,DRV_0640,1354130558,1360657361,3067.48,South
BBDRVW9F,DRV_2776,1597230889,1608563452,4004.15,North-West
31FEC5HT,DRV_2280,1264934460,1266272550,2766.06,North-East
KAXGGEIE,DRV_0934,1481953226,1490315344,2819.48,South-West
9G3B6551,null,1524491254,1527083254,761.87,West
PRXXQ99S,DRV_3887,989027614,1001546102,2525.8,North
PYUTXPZ2,DRV_5729,1589044224,,1902.06,South-East
WOFHMCIC,DRV_0530,1476168501,1476601074,2993.9,South
GUCF1EK6,DRV_0390,1051035518,1062963013,3682.65,West
UZA6GRBW,DRV_3495,1005409018,,603.4,South
95IG9SZ3,DRV_7176,1610708773,1622217318,2394.35,North-East
1BZHN3R7,DRV_1083,1340379110,1352506284,1226.57,North
2PHADPK6,DRV_4684,1558151658,,4276.85,North-East
892Q3GAY,DRV_5130,1154815934,1155218429,4734.73,West
N/A,DRV_1393,1136332073,1141788243,3415.27,West
KNXMFH5E,DRV_1115,1163171544,1166799061,1452.7,West
8O92WFQL,DRV_4151,1531542862,1540650207,3214.83,North
WHL6TMTN,DRV_6991,1051067214,1053659214,2082.7,North
WU5JSLHG,DRV_1914,1537144924,1539550146,1969.74,North-East
LZ50R4R1,DRV_4451,1308644432,1315643860,1005.07,East
DCT4NQYF,DRV_9963,1185189352,1198403209,1535.36,East
RICV9PWU,DRV_8450,not-a-date,1031051061,3160.23,South
P0K9K20G,DRV_4303,1402477592,1408219049,3448.28,South-East
6IJQADH9,DRV_4275,1365292509,,4815.51,East
4YGOHMJZ,drv_1234,1080385346,1082977346,3782.51,South
D5C2IMJ2,DR_1234,1675110167,1677702167,3569.38,East
I0JQWL1O,DRV_9733,1091243689,1104628236,3461.99,Central
B3DIEBYF,DRV_9658,1229267913,1237193176,2146.27,South-East
NXBAO5Y9,DRV_1709,1025577419,1037956004,1155.16,Overseas
W04PDTII,DRV_8766,1359765498,1374060566,372.85,South-East
N6H614Q8,DRV_1704,1238719411,1248314688,660.63,North-West
V6YJOAOE,DRV_2065,970343111,983501702,878.34,Central
18U3FLDP,DRV_3204,1502174095,1504317351,3412.65,North
5QX9XGYH,DRV_3958,981398237,990391179,1969.57,North-East
12345678901234,DRV_4478,1387497864,1390089864,2144.93,North-West
FENTD7KF,DRV_7929,1185087323,1193311912,532.59,West
YOQSFHE1,DRV_8132,1336980545,1348312625,940.67,North-West
BH95HHZL,DRV_4590,1214411117,1214542193,2901.45,Overseas
EYFLPMJW,DRV_1693,1003451536,1008023124,3018.43,South-East
HCQBY1E1,DRV_1101,1653523789,1665145875,4324.81,East
483DXB91,DRV_9846,2022-13-01,1739167231,861.35,East
AKP7F0M3,DRV_5024,1292779809,1295495207,1400.62,North-East
RF8LW7Y8,DRV_0136,970515601,976021444,4285.67,West
GC6PGOAV,DRV_8547,1147115200,1157972682,830.22,Overseas
RGU62146,DRV_2834,1068395064,1070421928,2011.87,South
U2NKMBGF,DRV_8505,139983375,142575375,4944.59,West
FKV9ZWT1,DRV_9328,1331438896,1333074153,2835.81,East
8JDC2TH0,DRV_0134,1010352974,1023570757,961.62,North
XZTDNRMQ,DRV_3962,1220703232,1232976678,1053.19,West
E65B3CS7,DRV_6157,1084757041,1094957597,4301.43,South-East
FY5D3JGQ,DRV_1371,1206802583,1212156667,4816.01,North-West
HQLPQTOI,DRV_6231,1158370011,1173589245,2293.98,North-West
Q3N0AK74,DRV_2186,1582491810,1585545441,2088.78,South-East
QFC2PTLS,DRV_1230,1391856323,1404284406,1403.22,East
SLQMNI47,DRV_8893,1071400722,1080074148,3268.63,North-East
38HSL1FG,DRV_2657,1342275029,1354836695,1507.66,South
TUQG0BU0,DRV_1959,1515962748,,4368.39,South-East
NZPW28X9,DRV_0827,1542080693,,2930.33,South-East
AMTNGYL6,DRV_4537,1545528807,1556920109,2900.76,North
16185IBJ,,1538389658,1540981658,2809.65,West
ZIG0I6SM,DRV_9591,1171568092,1184114530,2731.84,North
W42YOC7R,DRV_9527,1199467677,1200239715,2398.03,South-West
F2T23RVZ,DRV_2117,1242459575,1252246305,4822.5,North-East
XCEXHG02,DRV_5773,1059000250,1060375968,4870.37,North
7I6BXPDZ,DRV_4861,1604205109,1618267385,344.74,South-West
KYVEJ11P,DRV_0549,1156578497,1160699244,2061.4,North-East
YOQSFHE1,DRV_1117,1580145417,1592850114,441.11,North-West
YDMT8VT4,DRV_8311,1334737535,1338193535,4818.23,North-West
3QIGTQL7,DRV_1137,1177456873,1179138546,3231.38,North-West
6NDGJ9WO,DRV_8049,1535971061,1540030711,3978.53,South-West
TOOSHORT,DRV_7233,1355157226,1357749226,4778.05,North-West
PQTZ98DJ,DRV_6830,1018113342,1027767924,599.57,Central
IV0B1HI8,DRV_6830,1618955718,1632395926,1742.6,South
RWN4OOAX,DRV_0461,1092738414,1105682343,3445.84,West
GUTJFICL,DRV_3122,994089127,1004359116,4892.54,East
ZFS5324G,DRV_1706,1265533919,1273022101,3449.36,Overseas
ATATJ9A3,DRV_0578,1017273993,1024840124,1979.58,West
8AJZR8ME,DRV_2941,,1501643586,3768.12,North-West
EOXKJ97I,DRV_6814,1237460892,,3015.01,Overseas
8WSPF198,DRV_3374,1472601148,1473964944,602.35,North-East
7L7NG70I,DRV_1482,1421393897,1422145662,1179.62,West
NEBR49BM,DRV_9971,1361253953,1370934073,4837.21,North-West
UGSR9N1V,DRV_4907,1317660134,1333015260,1509.21,West
F6I962PP,DRV_4063,1489397164,1496042154,2240.44,West
49II3GT6,DRV_2827,1484311038,1495460735,1652.13,South
5RO3OLM5,DRV_5694,1236815616,1249696055,1381.21,East
MJEID1SD,DRV_2121,1219652651,1225487825,3071.36,Overseas
N4M7N923,DRV_3649,970409403,982223506,2183.46,South
8M3M0X3R,DRV_5484,1138857179,1154255462,1586.38,East
GS75511R,DRV_4152,1221134860,,2267.99,North
Q6M3M1NV,DRV_6131,1377538630,1390540995,1883.1,South-West
VOLIYZIC,DRV_7357,1594173267,1600383420,2089.52,East
OLI86MS9,DRV_5376,1081071764,1093371315,4614.62,North-East
NU7UHTFV,DRV_9836,1347991236,1358200300,4311.76,East
FF2HTB2Y,DRV_4944,1610973526,1621522877,2010.87,South
UNZJSZR6,DRV_8659,1137283319,1141646888,408.35,South
VOVLJEP9,DRV_9814,1421731108,1436123712,4294.53,Central
SXUAOZMZ,DRV_3495,1415589737,1423575830,2526.91,North
JU1BP9JS,DRV_4832,1586552433,1601428244,4135.56,North
FWVR99LS,DRV_1956,1006499220,1010742383,1382.09,North
47OTB85V,DRV_6797,1122370579,1131256219,1063.46,North-West
06L8ZG6M,DRV_0532,1043546460,1056984902,2118.15,North
APEQW848,DRV_7899,1227184566,1241134625,2311.93,East
MDPOA8FV,DRV_9073,1519604040,1525321840,728.25,South-West
R3SXD8WG,DRV_1212,1030656825,1038905513,2344.14,South-West
XIBY4Z3K,DRV_6221,1336585220,1346583462,3374.33,North
0907SN6A,DRV_4071,1147136221,,4578.03,Overseas
PBQEW25E,DRV_7755,1327500263,1341664996,440.66,North-East
CHL4RZAE,DRV_1512,1381366273,1385852306,1101.48,West
C5I8H912,DRV_8214,1340896314,1354091572,1065.05,South-West
TG2TMO4O,DRV_8029,1009180223,1019796195,1511.87,North-East
2RWGWAJ1,DRV_8443,1337187846,,2422.45,Overseas
96T12PW4,DRV_8874,1455360581,1465567691,547.67,North-East
SSB1PBZV,DRV_3782,990960115,992519423,594.05,North-West
4X2H63DV,DRV_0473,1108956079,1116887821,2451.55,South-East
6BHCYP0Y,DRV_9540,973313393,,978.67,South-West
V16SHQXM,DRV_3021,1050006396,1055240940,3926.51,East
USZHFFBR,DRV_7319,1586304768,1600916234,4044.23,South
YQ5TDFGJ,DRV_8252,1074141269,1084409103,4064.09,North-West
NO5MJWM1,DRV_7360,1633075590,1647430815,2197.28,Central
95OJW9BF,DRV_4236,1031562254,1044203696,4179.21,North-East
EVL4SPQJ,DRV_1971,1060719007,1074381491,2648.46,North-West
39E6TA6D,DRV_7878,1258441253,1260758616,3655.81,West
O45KZ6TF,DRV_7434,1152826054,,567.23,South-East
W8ZUYLFZ,DRV_0242,1104291298,1110593914,4650.06,North
EK78I31G,DRV_9899,1498437456,1507848145,1722.26,North
EFUN9H5O,DRV_5829,963086116,971045174,1311.18,West
R7WCAN8M,DRV_7894,1201768482,1203125690,2989.56,Overseas
MCDY91WJ,DRV_9110,1118944821,1121536821,3956.9,North
1Z0ERYX8,DRV_4937,886285770,888877770,3987.61,South-West
DW2MHT2I,null,1744880766,1747472766,4998.34,North-East
948P7A8G,DRV_3835,1236974889,1237712660,2893.33,North
R7WCAN8M,DRV_2445,1103026878,1104408838,2254.52,Overseas
FIKJ1DRL,DRV_7310,1419381840,1424943884,3731.53,North-East
